1,NeXo,1:04.023,US
2,Fooji,1:04.140,SS
3,Sneaky,1:04.450,US
4,Bálint,1:04.460,US
5,BMW,1:04.583,US
6,Scolwerz,1:04.586,SS
7,Legenda,1:04.594,SS
8,Krisz,1:04.902,US
9,Dávid,1:04.934,US
10,DarioDarcos,1:05.001,SS
11,Goldrush,1:05.171,SS
12,Monte Carlo,1:05.635,US
13,lisek,1:06.104,US
14,Ármin,1:06.929,US
15,Solo,1:07.143,US
16,Rákoskutya,1:05.164,SS
