1,Number One,1:30.843,US
2,Scolwerz,1:30.953,US
3,Bálint,1:30.985,US
4,NeXo,1:31.089,US
5,Legenda,1:31.101,US
6,Fooji,1:31.106,SS
7,Sneaky,1:31.159,US
8,Goldrush,1:31.371,US
9,DarioDarcos,1:33.301,S
10,Rákoskutya,1:33.500,US
11,BMW,1:34.088,SS
12,Vass Levente,1:34.095,US
13,Roo,1:34.100,US
14,Mateusz rex,1:35.864,US
15,Ármin,1:36.378,US
