1,Sneaky,1:26.554,SS
2,Goldrush,1:26.840,SS
3,Scolwerz,1:26.983,S
4,Legenda,1:27.013,SS
5,Number One,1:27.113,SS
6,Fooji,1:27.531,S
7,bj,1:27.890,SS
8,BMW,1:27.985,S
9,Yufex,1:27.994,SS
10,Bálint,1:28.143,SS
11,Dávid,1:28.406,SS
12,Noriss,1:28.745,SS
13,NeXo,1:28.771,SS
14,ICEMAN,1:29.681,SS
15,Ronelox,1:30.723,SS
16,Ármin,1:31.921,SS
