1,Dávid,1:25.830,S
2,Legenda,1:26.147,S
3,Scolwerz,1:26.208,S
4,Fooji,1:26.395,S
5,Sneaky,1:26.532,S
6,Bálint,1:26.644,S
7,NeXo,1:26.914,S
8,Number One,1:27.276,S
9,BMW,1:27.562,S
10,Krisz,1:27.596,S
11,DarioDarcos,1:28.144,M
