1,Sneaky,1:37.118,US
2,Goldrush,1:37.622,US
3,Legenda,1:38.257,SS
4,Yufex,1:38.480,US
5,bj,1:38.569,US
6,NeXo,1:38.625,US
7,Number One,1:38.763,US
8,Bálint,1:39.542,US
9,Fooji,1:39.697,SS
10,Dávid,1:39.752,SS
11,Monte Carlo,1:40.094,US
12,Ármin,1:40.470,SS
13,Rákoskutya,1:40.660,US
14,Mateusz rex,1:42.078,US
15,Solo,1:44.961,US
16,Ronelox,,
17,BMW,,
18,Scolwerz,,
19,lisek,,
