1,Scolwerz,1:30.476,US
2,Sneaky,1:30.556,US
3,Fooji,1:30.877,US
4,Rákoskutya,1:31.310,US
5,Yufex,1:31.501,US
6,NeXo,1:31.599,US
7,Goldrush,1:31.645,US
8,BMW,1:31.743,US
9,Legenda,1:31.748,US
10,Number One,1:31.759,US
11,Dávid,1:32.033,US
12,Solo,1:32.277,US
13,bj,1:32.551,S
14,Noriss,1:32.580,US
15,Monte Carlo,1:32.741,US
16,Bálint,1:32.814,US
17,lisek,1:32.967,US
18,Ronelox,1:33.521,US
19,Mateusz rex,1:34.173,US
20,Ármin,1:34.642,US
