1,Scolwerz,1:33.305,US
2,Sneaky,1:34.013,US
3,Legenda,1:34.067,US
4,Number One,1:34.339,HS
5,Fooji,1:34.375,HS
6,DarioDarcos,1:35.121,US
7,BMW,1:35.253,US
8,NeXo,1:35.689,US
9,Ármin,1:38.268,HS
10,Mateusz rex,1:38.836,HS
11,Vass Levente,,
12,Rákoskutya,,
