1,Dávid,1:11.057,US
2,Fooji,1:11.065,US
3,Number One,1:11.213,US
4,NeXo,1:11.303,US
5,BMW,1:11.526,US
6,Goldrush,1:11.578,US
7,Sneaky,1:11.931,S
8,Legenda,1:11.965,S
9,Scolwerz,1:12.095,S
10,DarioDarcos,1:12.799,S
11,Krisz,1:13.157,S
12,Bálint,1:13.230,S
13,Ármin,1:15.066,S
14,Mateusz rex,1:16..763,US
