1,Number One,1:08.409,HS
2,Legenda,1:08.419,US
3,Fooji,1:08.481,US
4,Zuppaq,1:08.536,US
5,BMW,1:08.587,HS
6,Sneaky,1:08.627,SS
7,Scolwerz,1:08.630,US
8,Dávid,1:08.637,US
9,bj,1:08.643,HS
10,Goldrush,1:08.713,US
11,NeXo,1:08.758,US
12,Monte Carlo,1:08.905,HS
13,Rákoskutya,1:09.297,HS
14,Solo,1:09.498,HS
15,Bálint,1:09.627,HS
16,Mateusz rex,1:10.913,HS
17,lisek,,
