1,Scolwerz,1:19.176,SS
2,Fooji,1:19.323,SS
3,Legenda,1:19.432,SS
4,Number One,1:19.490,SS
5,Bálint,1:19.849,SS
6,Zuppaq,1:19.914,SS
7,DarioDarcos,1:20.577,S
8,Kerepeczki Bence,1:20.897,SS
9,Rákoskutya,1:20.923,SS
10,NeXo,1:21.034,S
11,BMW,1:21.851,SS
12,Mateusz rex,1:22.213,SS
13,Ármin,1:22.507,SS
