1,RF,42:59.445,1:12.279,2
2,Scolwerz,43:15.745,1:13.470,2
3,Legenda,43:26.085,1:14.747,1
4,Unluck,43:32.441,1:14.581,1
5,Nico,43:38.590,1:14.174,2
6,Szniki,43:39.814,1:13.509,2
7,Fooji,43:56.631,1:15.097,1
8,Mar,43:56.892,1:16.026,1
9,Bálint,43:58.928,1:15.081,1
10,WirelessShark3,44:07.222,1:15.205,1
11,Mathx,44:12.309,1:15.734,1
12,Lecso,44:21.986,1:15.241,2
13,bj,+1 Lap,1:16.973,1
14,D4RK,+2 Laps,1:16.545,1
DNF,Márk,,,
DNF,Nicosal,,,
DNF,bmw,,,
