1,RF,44:45.991,1:13.106,1
2,Scolwerz,45:09.393,1:12.316,2
3,Nicosal,45:27.675,1:13.962,1
4,Fooji,45:41.898,1:14.095,1
5,Unluck,45:50.342,1:13.457,2
6,Szniki,45:54.563,1:14.508,1
7,Legenda,+1 Lap,1:13.251,3
8,Nico,+1 Lap,1:14.131,2
9,Mathx,+1 Lap,1:15.142,1
10,Lecso,+1 Lap,1:15.001,1
11,bmw,+1 Lap,1:14.644,1
12,WirelessShark3,+1 Lap,1:15.353,1
13,bj,+1 Lap,1:16.090,1
14,D4RK,+2 Lap,1:17.159,1
DNF,Swedver,+2 Lap,,
DNF,Laci,,,
