1,RF,52:12.276,1:46.502,1
2,Babkonzerv,52:34.066,1:47.884,1
3,Scolwerz,52:35.563,1:47.470,1
4,Legenda,52:38.193,1:47.786,1
5,Nico,52:42.922,1:48.549,1
6,Fooji,52:45.115,1:48.179,1
7,DEO,52:45.597,1:48.666,1
8,Unluck,53:08.986,1:48.413,1
9,Ati,53:39.592,1:51.458,0
DNF,bmw,,,
DNF,WirelessShark3,,,
DSQ,Swedver,,,
