1,Fooji,41:04.168,1:07.197,1
2,Legenda,41:17.686,1:07.022,1
3,Sneaky,41:17.902,1:06.722,1
4,Scolwerz,41:35.391,1:06.746,2
5,BMW,41:38.667,1:07.253,2
6,Dávid,41:44.200,1:06.806,2
7,DarioDarcos,41:49.856,1:07.459,1
8,NeXo,41:57.268,1:07.711,1
9,Goldrush,41:58.176,1:06.401,2
10,Bálint,41:59.124,1:07.739,1
11,Krisz,42:10.941,1:07.789,2
12,Ármin,43:10.000,1:09.873,1
DNF,Rákoskutya,,1:07.028,3
DNF,Monte Carlo,,1:09.224,1
DNF,lisek,,1:08.544,3
DNS,Solo,,,
