1,Scolwerz,1:18.949,SS
2,Legenda,1:19.100,SS
3,Fooji,1:19.279,SS
4,RF,1:19.321,S
5,Nicosal,1:19.456,S
6,Babkonzerv,1:19.467,SS
7,Nico,1:19.521,SS
8,heczii,1:19.683,SS
9,bmw,1:19.860,SS
10,Mar,1:20.012,SS
11,Unluck,1:20.088,S
12,WirelessShark3,1:20.297,SS
13,bj,1:20.539,SS
14,Lecso,1:20.899,SS
15,Mathx,1:20.955,SS
16,Laci,1:22.049,SS
17,D4RK,1:22.076,SS
