1,RF,1:29.368,US
2,Legenda,1:30.002,US
3,Babkonzerv,1:30.184,US
4,Unluck,1:30.202,US
5,Scolwerz,1:30.656,US
6,Fooji,1:30.795,US
7,bmw,1:31.367,US
8,DEO,1:31.535,US
9,Swedver,1:33.113,US
10,Ati,1:33.291,US
11,WirelessShark3,1:33.586,S
12,Nico,,
