1,Legenda,1:25.584,S
2,Nico,1:26.040,S
3,RF,1:26.288,M
4,Scolwerz,1:26.414,S
5,Babkonzerv,1:26.455,S
6,Fooji,1:26.480,S
7,Profesional Moron,1:26.498,S
8,Unluck,1:26.509,S
9,DEO,1:26.856,S
10,Mathx,1:26.911,S
11,Swedver,1:29.194,S
12,D4RK,,
