1,Unluck,1:07.916,US
2,Legenda,1:08.086,US
3,RF,1:08.306,US
4,Bálint,1:08.398,US
5,Scolwerz,1:08.483,SS
6,Nico,1:08.923,SS
7,Fooji,1:09.125,SS
8,Babkonzerv,1:09.159,SS
9,Profesional Moron,1:09.584,US
10,Patty,1:09.835,HS
11,Mathx,1:09.905,SS
12,bmw,1:09.989,SS
13,DEO,1:10.614,HS
14,Nicosal,1:17.169,US
15,bj,,
