1,Nico,1:11.212,US
2,RF,1:11.362,S
3,Nicosal,1:11.686,S
4,Legenda,1:11.687,S
5,Mar,1:11.833,US
6,Bálint,1:11.848,S
7,Unluck,1:12.006,S
8,Fooji,1:12.104,S
9,Scolwerz,1:12.115,M
10,Lecso,1:12.368,US
11,bmw,1:12.614,S
12,WirelessShark3,1:12.768,S
13,Szniki,1:12.935,S
14,Mathx,1:13.034,S
15,bj,1:13.814,S
16,Márk,1:14.927,US
17,D4RK,1:15.901,US
