1,RF,1:28.719,US
2,Fooji,1:29.153,US
3,Legenda,1:29.471,SS
4,Babkonzerv,1:29.515,US
5,Nicosal,1:29.567,SS
6,Unluck,1:29.584,SS
7,WirelessShark3,1:29.652,US
8,Scolwerz,1:29.783,S
9,M4thx,1:30.369,US
10,Bálint,1:31.153,SS
11,Lecso,1:31.563,SS
12,Dobos Attila,1:31.795,US
13,Laci,1:33.334,SS
14,bmw,,
