1,RF,1:33.227,HS
2,Scolwerz,1:33.716,US
3,Profesional Moron,1:34.328,HS
4,Nico,1:34.392,US
5,Unluck,1:35.690,SS
6,Fooji,1:36.000,SS
7,WirelessShark3,1:36.774,HS
8,Mathx,1:37.252,SS
9,bmw,,
10,bj,,
11,Legenda,,
