1,Scolwerz,1:29.715,HS
2,Nicosal,1:30.158,HS
3,Legenda,1:30.265,HS
4,RF,1:30.645,US
5,Unluck,1:30.812,HS
6,Nico,1:30.956,HS
7,heczii,1:31.127,HS
8,Fooji,1:31.159,HS
9,bj,1:31.388,HS
10,WirelessShark3,1:31.415,HS
11,Mar,1:31.467,HS
12,Bálint,1:31.495,HS
13,Mathx,1:31.598,HS
14,Patty,1:31.743,HS
15,D4RK,1:33.696,HS
16,bmw,,
