1,Legenda,1:41.303,SS
2,RF,1:41.396,SS
3,Scolwerz,1:41.516,SS
4,Unluck,1:41.858,SS
5,Profesional Moron,1:42.210,SS
6,Fooji,1:42.291,SS
7,Nicosal,1:42.302,SS
8,Babkonzerv,1:42.351,SS
9,Nico,1:42.760,SS
10,DEO,1:43.289,SS
11,Mathx,1:43.468,SS
12,bmw,1:43.489,S
13,Patty,1:43.744,SS
14,bj,1:44.755,SS
15,Laci,1:45.525,SS
16,D4RK,1:46.222,SS
17,Lecso,,
