1,Scolwerz,1:14.496,US
2,Legenda,1:14.651,US
3,RF,1:14.795,US
4,Nico,1:14.902,US
5,Babkonzerv,1:15.018,US
6,Unluck,1:15.041,US
7,Fooji,1:15.566,US
8,Mathx,1:16.057,US
9,DEO,1:16.402,US
10,bj,1:17.715,US
11,bmw,,
